,combination,number_of_people,price_per_bag,total_price
3566,111010101011000010000111110,60,11.706921206,784.98
3567,100000101010100101000000011,60,10.170367935,660.9
3568,111100101110010000001111110,60,13.47281379,895.53
3569,001010111000110001100010110,60,11.120675018,731.17
3570,110010111110101001010100111,60,12.936912753,865.29
3571,001001011101001111111010110,60,13.000466023,865.56
3572,110101111011101011101111101,60,15.309507213,1016.93
3573,011111011011111001111000001,60,14.763554135,940.87
3574,110000100000110100111000000,60,11.059832516,709.34
3575,000000111111000001000110000,60,10.187751773,665.88
3576,010100001011011011011011011,60,13.988061951,925.53
3577,100100000100110110110110101,60,12.862051075,854.18
3578,011100110010101100011100010,60,13.036298128,844.96
3579,011111110101010011101001100,60,14.373047467,940.28
3580,100110111010011101110010100,60,12.980033753,847.37
3581,001001101111001110101110110,60,12.781799357,855.94
3582,100101101100001000010011111,60,13.899626922,917.85
3583,100101100100100110100110001,60,12.690482447,836.18
3584,110000010000110011001100111,60,11.453207937,755.72
3585,101111011110110100001011100,60,14.385772124,934.44
3586,000010001100111100010011000,60,12.270055695,804.44
3587,100001101001011000100110001,60,11.666556777,753.36
3588,111001000010111000010111111,60,14.375983034,945.67
3589,010010100010100010111101100,60,12.156967593,798.52
3590,011000000011001001010000110,60,11.000885547,704.64
3591,000000110110001000010001001,60,11.464577646,737.93
3592,010000010110110110010100000,60,11.820317966,767.24
3593,011111101000110110100110100,60,13.57233297,890.69
3594,001101001110100010010101001,60,13.758499552,887.57
3595,001011111110001000001010001,60,11.882364592,767.85
3596,100000100011011110010111011,60,12.761842041,860.57
3597,011010111101001001000001110,60,12.096044066,800.12
3598,101001001110100110110011110,60,13.442897396,891.59
3599,011110110111011110010001011,60,14.731871145,978.2
3600,111000111001010001011001011,60,12.323864592,811.29
3601,110001101101110110000100111,60,13.008783123,871.8
3602,000111101100001010110010100,60,13.034270019,850.93
3603,011010001111011101011111101,60,13.930919331,937.88
3604,111100000110011000101001011,60,13.476445219,867.91
3605,101000111110100011010011010,60,12.484772396,839.01
3606,110110100111101111000111010,60,14.272657135,967.9
3607,101001110111111101101001100,60,14.247152587,934.01
3608,100111111010010110000010011,60,12.868298879,840.33
3609,001110101010110100010111001,60,13.44771765,885.34
3610,000010010111111010110101010,60,13.400261594,881.82
3611,100010110110101101101001111,60,12.948924868,865.76
3612,110001010000010111001111011,60,12.924051191,859.97
3613,111000011110010100100100111,60,11.786160227,769.08
3614,100110001001000001001110010,60,10.713896498,694.99
3615,000011110010001101101010011,60,11.984750265,783.61
3616,010010010000110100100100000,60,10.586763072,668.05
3617,111001110001110001111000011,60,13.143696153,855.62
3618,100101100111011001100111101,60,14.69576322,970.65
3619,000110110011011100101101001,60,13.181374332,852.44
3620,010001101100100100101010001,60,11.794326268,771.24
3621,000000010010101111101001010,60,11.734938998,762.21
3622,010001101100011110101101110,60,13.751624478,916.11
3623,001110100100010011100011111,60,13.061923549,878.46
3624,100101110011110110010100100,60,13.673712691,886.68
3625,001000001001110110001001110,60,11.457549357,750.73
3626,110011100100111100111110111,60,14.465045083,975.49
3627,011001101011110000110010011,60,13.070388402,852.02
3628,010001011000011100100001110,60,12.640777917,806.61
3629,110001111100011110100100011,60,13.074796195,863.8
3630,111000111011000110110001110,60,12.264119618,808.87
3631,000001110011111101100100101,60,12.933378417,840.34
3632,100100100111000111111100010,60,12.436856365,826.76
3633,110000100000111110000000001,60,11.113665454,722.72
3634,100110000011000010010111100,60,12.132028984,791.46
3635,100100000001010001100011010,60,11.659727241,750.97
3636,011111001111001000110110101,60,14.205318841,923.37
3637,000010101110000011000111001,60,11.207391083,752.62
3638,101111011111010111100111000,60,14.478364716,951.44
3639,011011010001010111111000110,60,12.815005917,836.53
3640,000111000011101001010001000,60,13.464786765,851.48
3641,001101001100111000000100000,60,12.77595583,805.14
3642,101100011011000010100001110,60,11.8792822,758.25
3643,001000111001111010111000001,60,11.98767859,778.28
3644,010001101101111000111111100,60,14.621194584,971.95
3645,110111110010110101110010100,60,14.294380019,931.15
3646,111001111001111111010011001,60,14.621994066,976.29
3647,110100011110001011100010001,60,12.382344514,804.76
3648,010100000100010011100000001,60,11.414485598,730.4
3649,111001111001111001011001111,60,14.675988775,970.29
3650,010011101101110110110001110,60,14.202569739,947.8
3651,100000101100111100011010111,60,12.501060745,844.02
3652,001000100011011110000110111,60,11.64003396,781.82
3653,110000000000001100000100100,60,9.804276961,620.34
3654,010111011111001111110000000,60,13.927093432,896.67
3655,000110111110110111011111111,60,15.041941736,1028.52
3656,010111011010010011011101001,60,14.355247292,927.64
3657,111011000011001010001011000,60,12.421724171,800.4
3658,110001111110110111001010111,60,13.735195821,928.18
3659,100001010001001011011101011,60,12.822402382,840.61
3660,000001101110000010010001100,60,11.958459445,774.55
3661,101011111001101100111000111,60,13.138420148,861.11
3662,000101010101011011101100010,60,13.406063064,867.82
3663,100010000001000111110101001,60,11.117792088,730.3
3664,011010011011100011111000011,60,11.999402447,783.71
3665,010010000101100000100111000,60,11.307486111,737.64
3666,100010111110001110010010011,60,11.875931933,798.09
3667,100111111001101011101001100,60,14.003603353,911.08
3668,000111111110010110111101001,60,14.780404038,969.94
3669,111000001111010000000010011,60,11.117559037,724.5
3670,011011100101011111011110001,60,13.889787928,937.83
3671,001000010010000110111101111,60,11.847234007,778.49
3672,000000001100000110000100110,60,9.695181667,634.66
3673,100010110110101001001010101,60,11.693448678,776.93
3674,101000110000001110111000011,60,11.151524856,730.42
3675,001100011101001010000011011,60,12.535272545,823.77
3676,101010100010010111010001001,60,11.81210819,777.58
3677,101100001110101101000111110,60,13.554716568,902.33
3678,000101010111110010000110111,60,13.764467741,905.58
3679,111001010110010001001101101,60,13.255575121,860.59
3680,011110111110111111000100110,60,14.234312312,951.15
3681,011010100010001111011101100,60,12.575297584,837.0
3682,101000110111100101010001001,60,12.277020382,809.39
3683,110110001001111011001111111,60,14.360936951,966.82
3684,000111010000001110110010000,60,12.414389278,790.01
3685,011010111000000001001100110,60,10.441360359,681.95
3686,110110110001100010111111110,60,13.885042873,931.44
3687,001000011101000011010110110,60,11.098550174,743.98
3688,000111101100100110101000011,60,12.804099299,838.47
3689,100011010001011111101110011,60,12.763161485,847.21
3690,110101101010100010110100011,60,13.52223422,877.84
3691,001001010111111001111000000,60,13.261916476,845.78
3692,010010110001101010011100110,60,12.051577887,800.05
3693,000111111110111100110110010,60,14.971940499,985.47
3694,100001110110010000011001011,60,13.01828598,846.49
3695,000000110101001010111111101,60,12.584805159,848.55
3696,011000001111111100101000011,60,12.470478855,812.1
3697,111000010000001111111010000,60,11.327807504,739.24
3698,111101110111100011101000010,60,13.818589951,900.86
3699,011010001000111010011010011,60,12.275730178,811.33
3700,011101100000111100100100110,60,13.748755645,888.58
3701,100100101100111011100111010,60,13.860227536,931.47
3702,011111110101001001011001011,60,14.81714048,973.24
3703,010110111000011010111100101,60,13.227843697,864.59
3704,001101001101101100110001000,60,13.913484425,888.39
3705,110001101010101011011100011,60,13.23595971,875.1
3706,110101101010111110011110011,60,15.079686951,1003.42
3707,101111100100101010110101000,60,14.403519689,939.48
3708,110100111101100111011000010,60,12.97483036,864.16
3709,011100010111101100001010110,60,13.088520351,857.46
3710,101010101100100001111000111,60,11.665869378,777.03
3711,110100111110001000001011110,60,13.264732982,874.63
3712,010100010101011101010111011,60,14.319652109,956.23
3713,110001110100101100100101110,60,13.562183707,894.09
3714,110010101100011110010010111,60,12.600722782,857.49
3715,110001111001100101110001100,60,13.040654551,849.01
3716,010100111101000100001001111,60,12.596742818,831.23
3717,011111001010000000110111110,60,13.83492175,894.74
3718,101100011101111000101000111,60,13.119335881,850.08
3719,110011010110110001100111010,60,13.847429739,910.58
3720,110010011100010010000110010,60,11.042468549,729.53
3721,011101001000111010000000000,60,12.707072233,796.42
3722,011010101010001010101000010,60,10.86463269,700.33
3723,010001000011101001000011101,60,12.784291932,829.21
3724,100010001000111110001110001,60,11.331454925,748.63
3725,010001111011110011000011110,60,13.566200692,901.41
3726,010101010110001101000110011,60,13.467333482,879.94
3727,110101100001111111110000000,60,14.117947985,916.08
3728,001111101101001100000110110,60,13.09656379,865.99
3729,010110111111111001100110101,60,14.21880666,945.47
3730,011001010010011000010010011,60,12.643316368,809.02
3731,001111001111011001111100001,60,14.277808103,919.59
3732,100110101001101110010101100,60,13.21450613,873.66
3733,010000010101010101111101111,60,13.047938757,871.49
3734,011011100110011110100100100,60,13.050259068,853.83
3735,000001110011111100001000101,60,12.455600639,800.34
3736,000010011011110110011011101,60,12.735497409,845.7
3737,100000000111000010101000101,60,10.113546056,650.24
3738,100001100100101010110100100,60,12.400220744,810.48
3739,100011010101101011010110011,60,13.223944048,885.13
3740,000101011100100101111110001,60,13.428724961,877.2
3741,000011111000100110011000000,60,11.377427699,731.27
3742,010110100100110001001100100,60,12.354735177,808.71
3743,110100111111100111001110001,60,13.135567553,883.34
3744,100110101100110101001001111,60,13.360186445,893.12
3745,010111111110001110000000011,60,13.469334594,877.63
3746,001111010100011001000101111,60,14.262486886,929.46
3747,111101010011011101000100001,60,13.551663473,862.74
3748,001001111111100111100011000,60,13.080855729,866.03
3749,010111000000111001010010111,60,14.11203703,921.17
3750,111100010111010011110010000,60,13.007668499,846.28
3751,100100101001110001000100101,60,11.685529699,759.1
3752,001000100110100110001110100,60,11.00068729,736.36
3753,001110010100001011000111111,60,13.100812438,877.46
3754,110010101100101111110000110,60,12.519403073,843.11
3755,101111001011001100011100011,60,13.360929952,859.23
3756,011100101010001111101010101,60,12.554157465,829.76
3757,100010101000110100100011111,60,11.859724261,791.88
3758,011000000001101101011000111,60,11.797904486,775.22
3759,101011011001000011000000110,60,10.836647396,695.15
3760,010100000111100101000100010,60,11.936013772,774.56
3761,110000011010010111000110010,60,11.116159025,733.3
3762,101000011101000001001001011,60,10.9582166,714.01
3763,110110001101100010010110110,60,12.817631947,856.27
3764,001000000101000100101011010,60,10.713636364,701.23
3765,111000101011010101000100111,60,11.492906259,761.58
3766,011100101001101001010100000,60,12.348466568,796.42
3767,000010000011010011001001010,60,10.927105665,707.32
3768,011110101010111011000010000,60,12.842109931,838.49
3769,101101011000000011011111100,60,13.348792121,871.29
3770,111010101011111100011111001,60,13.894359807,929.36
3771,111000110111111011010110110,60,13.835074545,940.12
3772,010111111110000010110100000,60,13.239066471,851.09
3773,110101110000110111110100110,60,14.304504357,942.66
3774,000111000101011111101101111,60,14.802345892,984.14
3775,110111111100100110001000111,60,13.609238188,900.23
3776,110100010110110101010000011,60,13.237281895,861.92
3777,101011111011011010100000011,60,12.548011924,809.91
3778,000000110101011010010011011,60,12.59783212,846.13
3779,000111100010000010011100011,60,12.454857447,805.77
3780,100001011001100011111010100,60,11.954118175,777.98
3781,100011100011011100000010011,60,12.060235559,787.59
3782,011111000110000001000100011,60,12.595377409,807.95
3783,001100001010101001111010110,60,12.6623376,821.6
3784,010110111011000101001101100,60,12.562317133,819.84
3785,111000011000100100000001111,60,11.318754298,733.87
3786,010011101010101011011001101,60,13.822404155,910.9
3787,110010010100001101111101010,60,12.701364262,839.78
3788,001110000111110000101101001,60,13.175237703,849.26
3789,011001100110010001000110010,60,12.191996658,801.14
3790,100100101001010111010110000,60,11.894432718,788.3
3791,101010100110001110010110001,60,11.724469301,786.41
3792,111111111010111011101011011,60,15.861462204,1051.1
3793,001010110011101000101111010,60,12.343228801,813.22
3794,010001100111011010100110011,60,13.190526565,876.62
3795,101110001101100100001001001,60,12.208018071,789.44
3796,000000001010000011110111111,60,11.616414892,775.01
3797,101001010110000000011111000,60,12.368747475,797.43
3798,011110110010001100001110100,60,12.24854416,797.07
3799,011001010010101001111101111,60,14.252640597,929.69
3800,011111000111101011100000001,60,13.793080295,887.37
3801,111011011010110110000010011,60,12.764203217,834.27
3802,011000111011111111100001011,60,13.493011924,896.27
3803,100111011010101010100000111,60,13.203983403,843.75
3804,001011100010000100100000101,60,10.709724748,676.93
3805,001011110111010010110011001,60,13.605066523,896.52
3806,011101100100111010011101010,60,15.416338317,1017.17
3807,111000010000010000000011010,60,10.869520467,696.91
3808,001101010001010110110110110,60,13.344192308,870.8
3809,111010010011100110100010110,60,11.459877766,753.89
3810,110100111110101010100010110,60,13.206353353,873.96
3811,111110111000111101110000010,60,13.654382418,890.25
3812,000111001101001001110100000,60,12.791042506,814.93
3813,011110001000110100101101001,60,12.925304952,831.74
3814,000111000011101010110001110,60,14.148837691,911.06
